Verse number,Levenshtein,Word for word
1358,100.00,100.00
1359,97.37,95.83
1360,100.00,100.00
1361,100.00,100.00
1362,100.00,100.00
1363,92.86,100.00
1364,96.97,95.00
1365,79.17,78.57
1366,100.00,100.00
1367,100.00,100.00
1368,96.34,96.77
1369,82.05,80.00
1370,90.48,90.00
1371,100.00,100.00
1372,73.33,61.54
1373,94.94,93.10
1374,100.00,100.00
1375,100.00,100.00
1376,93.91,100.00
1377,72.88,69.23
1378,95.79,89.47
1379,93.17,91.89
1380,77.78,100.00
1381,80.51,75.00
1382,68.00,63.64
1383,100.00,100.00
1384,84.69,93.75
1385,88.29,86.96
1386,100.00,100.00
1387,96.91,97.30
1388,100.00,100.00
1389,96.37,97.30
1390,94.89,97.06
1391,92.59,92.31
1392,77.27,78.95
1393,92.00,90.91
1394,100.00,100.00
1395,94.35,100.00
1396,100.00,100.00
1397,86.60,88.89
1398,100.00,100.00
1399,100.00,100.00
1400,85.00,83.33
1401,93.44,95.83
1402,100.00,100.00
1403,100.00,100.00
1404,100.00,100.00
1405,100.00,100.00
1406,93.85,91.43
1407,100.00,100.00
1408,93.86,85.00
1409,100.00,100.00
1410,84.91,80.00
1411,91.82,90.48
1412,100.00,100.00
1413,98.47,96.00
1414,87.97,100.00
1415,100.00,100.00
1416,100.00,100.00
1417,91.11,93.75
1418,80.53,80.00
1419,100.00,100.00
1420,100.00,100.00
1421,100.00,100.00
1422,100.00,100.00
1423,86.05,88.24
1424,100.00,100.00
1425,88.65,91.89
1426,100.00,100.00
1427,84.30,87.50
1428,100.00,100.00
1429,100.00,100.00
1430,100.00,100.00
1431,100.00,100.00
1432,74.03,75.86
1433,100.00,100.00
1434,100.00,100.00
1435,96.67,100.00
1436,100.00,100.00
1437,100.00,100.00
1438,22.81,9.09
1439,74.71,77.78
1440,22.81,9.09
1441,96.88,97.06
1442,100.00,100.00
1443,45.98,50.00
1444,100.00,100.00
1445,89.08,85.29
1446,74.04,68.18
1447,100.00,100.00
1448,100.00,100.00
1449,86.46,88.89
1450,95.65,92.31
1451,100.00,100.00
1452,100.00,100.00
1453,100.00,100.00
1454,87.88,84.62
1455,100.00,100.00
1456,85.11,70.59
1457,83.76,85.00
1458,96.99,96.97
1459,100.00,100.00
1460,61.33,100.00
1461,100.00,100.00
1462,100.00,100.00
1463,82.78,100.00
1464,84.34,87.50
1465,89.69,88.10
1466,100.00,100.00
1467,100.00,100.00
1468,83.70,82.35
1469,100.00,100.00
1470,100.00,100.00
1471,96.58,95.45
1472,93.67,93.75
1473,82.91,86.84
1474,100.00,100.00
1475,100.00,100.00
1476,92.92,90.70
1477,100.00,100.00
1478,83.58,88.46
1479,90.79,100.00
1480,100.00,100.00
1481,99.16,96.15
1482,97.99,96.88
1483,96.02,97.22
1484,95.12,93.10
1485,100.00,100.00
1486,98.45,97.06
1487,90.63,89.47
1488,94.29,92.31
1489,100.00,100.00
1490,89.83,96.97
1491,100.00,100.00
1492,100.00,100.00
1493,89.51,88.89
1494,87.30,90.91
1495,91.78,96.55
1496,96.38,96.15
1497,100.00,100.00
1498,96.28,100.00
1499,95.38,100.00
1500,94.96,92.00
1501,100.00,100.00
1502,90.54,93.33
1503,100.00,100.00
1504,70.43,63.64
1505,93.60,95.65
1506,57.69,60.00
1507,95.53,93.94
1508,100.00,100.00
1509,97.34,100.00
1510,96.33,95.24
1511,93.49,97.44
1512,100.00,100.00
1513,95.39,96.77
1514,82.91,96.43
1515,96.00,90.91
1516,71.76,100.00
1517,100.00,100.00
1518,100.00,100.00
1519,85.33,85.71
1520,81.60,82.61
1521,100.00,100.00
1522,13.83,5.88
1523,100.00,100.00
1524,90.83,90.48
1525,87.76,90.00
1526,100.00,100.00
1527,81.16,95.45
1528,85.19,90.91
1529,83.33,92.86
1530,100.00,100.00
1531,99.21,95.83
1532,100.00,100.00
1533,72.86,69.23
1534,93.75,94.12
1535,69.57,80.00
1536,100.00,100.00
1537,100.00,100.00
1538,92.31,95.65
1539,100.00,100.00
1540,100.00,100.00
1541,100.00,100.00
1542,100.00,100.00
1543,100.00,100.00
1544,100.00,100.00
1545,100.00,100.00
1546,87.76,96.30
1547,92.23,94.12
1548,96.69,94.12
1549,93.83,93.75
1550,82.14,75.00
1551,82.19,81.25
1552,91.38,95.45
1553,91.80,95.45
1554,92.25,92.00
1555,100.00,100.00
1556,79.07,84.21
1557,100.00,100.00
1558,70.09,71.43
1559,80.63,84.38
1560,86.15,86.36
1561,94.31,92.00
1562,86.67,87.18
1563,100.00,100.00
1564,100.00,100.00
1565,84.44,88.89
1566,91.07,95.00
1567,83.33,92.00
1568,100.00,100.00
1569,100.00,100.00
1570,97.01,96.00
1571,100.00,100.00
1572,95.88,93.94
1573,100.00,100.00
1574,100.00,100.00
1575,89.80,96.15
1576,100.00,100.00
1577,100.00,100.00
1578,75.68,92.86
1579,93.42,93.33
1580,96.97,96.43
1581,87.56,83.87
1582,93.14,92.11
1583,100.00,100.00
1584,87.29,88.89
1585,98.18,96.77
1586,100.00,100.00
1587,83.33,83.33
1588,83.61,84.00
1589,100.00,100.00
1590,100.00,100.00
1591,82.00,81.82
1592,100.00,100.00
1593,100.00,100.00
1594,95.79,95.24
1595,96.15,95.65
1596,85.96,90.91
1597,100.00,100.00
1598,100.00,100.00
1599,100.00,100.00
1600,96.27,93.33
1601,100.00,100.00
1602,100.00,100.00
1603,100.00,100.00
1604,100.00,100.00
1605,88.98,87.50
1606,84.13,85.71
1607,97.65,97.14
1608,94.56,100.00
1609,100.00,100.00
1610,100.00,100.00
1611,100.00,100.00
1612,96.00,93.75
1613,98.05,97.56
1614,90.00,89.47
1615,91.97,95.83
1616,94.44,94.44
1617,97.30,100.00
1618,100.00,100.00
1619,95.78,96.67
1620,100.00,100.00
1621,100.00,100.00
1622,100.00,100.00
1623,100.00,100.00
1624,98.15,96.67
1625,95.65,100.00
1626,97.56,95.83
1627,100.00,100.00
1628,100.00,100.00
1629,67.68,69.57
1630,86.17,90.00
1631,96.99,100.00
1632,92.56,92.00
1633,96.88,95.45
1634,95.29,94.44
1635,100.00,100.00
1636,100.00,100.00
1637,84.08,83.33
1638,100.00,100.00
1639,100.00,100.00
1640,100.00,100.00
1641,92.68,92.00
1642,100.00,100.00
1643,100.00,100.00
1644,100.00,100.00
1645,100.00,100.00
1646,100.00,100.00
1647,100.00,100.00
1648,95.96,94.74
1649,100.00,100.00
1650,81.90,85.71
1651,100.00,100.00
1652,100.00,100.00
1653,96.65,96.88
1654,100.00,100.00
1655,91.92,94.74
1656,87.23,90.00
1657,100.00,100.00
1658,100.00,100.00
1659,100.00,100.00
1660,100.00,100.00
1661,92.91,88.00
1662,81.48,81.82
1663,68.80,91.67
1664,100.00,100.00
1665,100.00,100.00
1666,100.00,100.00
1667,100.00,100.00
1668,100.00,100.00
1669,100.00,100.00
1670,100.00,100.00
1671,100.00,100.00
1672,100.00,100.00
1673,100.00,100.00
1674,100.00,100.00
1675,97.01,97.06
1676,100.00,100.00
1677,85.22,90.48
1678,87.10,91.67
1679,87.21,100.00
1680,100.00,100.00
1681,100.00,100.00
1682,86.43,97.22
1683,100.00,100.00
1684,98.02,95.00
1685,66.22,69.23
1686,85.32,88.24
1687,100.00,100.00
1688,78.21,84.62
1689,93.66,91.67
1690,86.21,83.33
1691,100.00,100.00
1692,100.00,100.00
1693,100.00,100.00
1694,92.68,100.00
1695,100.00,100.00
1696,89.09,95.00
1697,100.00,100.00
1698,100.00,100.00
1699,100.00,100.00
1700,100.00,100.00
1701,100.00,100.00
1702,100.00,100.00
1703,100.00,100.00
1704,100.00,100.00
1705,88.00,86.67
1706,81.08,84.21
1707,100.00,100.00
1708,100.00,100.00
1709,100.00,100.00
1710,11.24,0.00
1711,100.00,100.00
1712,88.37,87.50
1713,96.67,94.74
1714,100.00,100.00
1715,100.00,100.00
1716,95.06,96.55
1717,100.00,100.00
1718,95.15,94.29
1719,100.00,100.00
1720,100.00,100.00
1721,89.73,90.00
1722,100.00,100.00
1723,96.27,95.83
1724,100.00,100.00
1725,100.00,100.00
1726,100.00,100.00
1727,92.54,92.86
1728,97.81,97.37
1729,100.00,100.00
1730,100.00,100.00
1731,100.00,100.00
1732,100.00,100.00
1733,100.00,100.00
1734,100.00,100.00
1735,100.00,100.00
1736,100.00,100.00
1737,34.61,67.50
1738,99.25,100.00
1739,100.00,100.00
1740,100.00,100.00
1741,100.00,100.00
1742,100.00,100.00
1743,97.94,100.00
1744,100.00,100.00
1745,100.00,100.00
1746,100.00,100.00
1747,100.00,100.00
1748,94.83,100.00
1749,95.24,95.24
1750,100.00,100.00
1751,100.00,100.00
1752,100.00,100.00
1753,100.00,100.00
1754,100.00,100.00
1755,100.00,100.00
1756,100.00,100.00
1757,100.00,100.00
1758,100.00,100.00
1759,100.00,100.00
1760,100.00,100.00
1761,100.00,100.00
1762,100.00,100.00
1763,100.00,100.00
1764,100.00,100.00
1765,100.00,100.00
1766,100.00,100.00
1767,100.00,100.00
1768,100.00,100.00
1769,100.00,100.00
1770,100.00,100.00
1771,100.00,100.00
1772,100.00,100.00
1773,100.00,100.00
1774,100.00,100.00
1775,100.00,100.00
1776,100.00,100.00
1777,71.76,72.00
1778,81.90,78.26
1779,100.00,100.00
1780,100.00,100.00
1781,100.00,100.00
1782,100.00,100.00
1783,100.00,100.00
1784,96.38,95.24
1785,100.00,100.00
1786,100.00,100.00
1787,100.00,100.00
1788,100.00,100.00
1789,100.00,100.00
1790,100.00,100.00
1791,95.61,95.65
1792,100.00,100.00
1793,100.00,100.00
1794,100.00,100.00
1795,100.00,100.00
1796,100.00,100.00
1797,100.00,100.00
1798,100.00,100.00
1799,100.00,100.00
1800,100.00,100.00
1801,100.00,100.00
1802,100.00,100.00
1803,100.00,100.00
1804,100.00,100.00
1805,100.00,100.00
1806,100.00,100.00
1807,100.00,100.00
1808,100.00,100.00
1809,100.00,100.00
1810,100.00,100.00
1811,100.00,100.00
1812,100.00,100.00
1813,100.00,100.00
1814,100.00,100.00
1815,97.87,96.55
1816,100.00,100.00
1817,100.00,100.00
1818,100.00,100.00
1819,100.00,100.00
1820,100.00,100.00
1821,100.00,100.00
1822,100.00,100.00
1823,100.00,100.00
1824,77.61,75.00
1825,90.55,88.00
1826,100.00,100.00
1827,94.32,87.50
1828,100.00,100.00
1829,100.00,100.00
1830,100.00,100.00
1831,100.00,100.00
1832,100.00,100.00
1833,100.00,100.00
1834,92.19,91.67
1835,100.00,100.00
1836,100.00,100.00
1837,100.00,100.00
1838,95.93,96.00
1839,100.00,100.00
1840,100.00,100.00
1841,96.36,100.00
1842,100.00,100.00
1843,68.67,85.71
1844,100.00,100.00
1845,100.00,100.00
1846,100.00,100.00
1847,100.00,100.00
1848,100.00,100.00
1849,100.00,100.00
1850,90.48,87.10
1851,98.64,96.15
1852,100.00,100.00
1853,100.00,100.00
1854,100.00,100.00
1855,100.00,100.00
1856,100.00,100.00
1857,100.00,100.00
1858,98.65,100.00
1859,100.00,100.00
1860,100.00,100.00
1861,100.00,100.00
1862,84.42,92.86
1863,100.00,100.00
1864,100.00,100.00
1865,100.00,100.00
1866,89.68,92.59
1867,89.71,92.00
1868,100.00,100.00
1869,90.20,90.00
1870,100.00,100.00
1871,85.56,88.89
1872,88.03,88.46
1873,100.00,100.00
1874,100.00,100.00
1875,100.00,100.00
1876,100.00,100.00
1877,100.00,100.00
1878,100.00,100.00
1879,100.00,100.00
1880,100.00,100.00
1881,100.00,100.00
1882,100.00,100.00
1883,66.67,90.48
1884,100.00,100.00
1885,95.35,97.06
1886,100.00,100.00
1887,100.00,100.00
1888,100.00,100.00
1889,100.00,100.00
1890,100.00,100.00
1891,100.00,100.00
1892,97.12,92.86
1893,100.00,100.00
1894,100.00,100.00
1895,100.00,100.00
1896,100.00,100.00
1897,100.00,100.00
1898,90.51,86.67
1899,100.00,100.00
1900,94.57,91.30
1901,100.00,100.00
1902,100.00,100.00
1903,92.59,93.94
1904,100.00,100.00
1905,99.30,96.67
1906,100.00,100.00
1907,97.93,90.00
1908,99.32,96.67
1909,99.28,96.67
1910,97.90,96.67
1911,99.30,96.67
1912,98.60,96.67
1913,97.86,96.67
1914,82.25,96.67
1915,100.00,100.00
1916,99.29,96.67
1917,100.00,100.00
1918,100.00,100.00
1919,100.00,100.00
1920,100.00,100.00
1921,92.00,95.65
1922,100.00,100.00
1923,69.64,68.18
1924,81.36,83.33
1925,100.00,100.00
1926,100.00,100.00
1927,78.81,79.31
1928,100.00,100.00
1929,100.00,100.00
1930,100.00,100.00
1931,100.00,100.00
1932,100.00,100.00
1933,100.00,100.00
1934,100.00,100.00
1935,100.00,100.00
1936,100.00,100.00
1937,89.49,91.84
1938,100.00,100.00
1939,100.00,100.00
1940,100.00,100.00
1941,100.00,100.00
1942,100.00,100.00
1943,100.00,100.00
1944,100.00,100.00
1945,100.00,100.00
1946,100.00,100.00
1947,100.00,100.00
1948,100.00,100.00
1949,100.00,100.00
1950,100.00,100.00
1951,100.00,100.00
1952,100.00,100.00
1953,94.70,96.88
1954,100.00,100.00
1955,100.00,100.00
1956,100.00,100.00
1957,100.00,100.00
1958,100.00,100.00
1959,100.00,100.00
1960,95.93,97.06
1961,100.00,100.00
1962,98.06,95.24
1963,86.67,87.50
1964,96.67,92.00
1965,100.00,100.00
1966,100.00,100.00
1967,100.00,100.00
1968,93.15,88.89
1969,98.92,94.12
1970,93.14,93.94
1971,100.00,100.00
1972,100.00,100.00
1973,100.00,100.00
1974,100.00,100.00
1975,100.00,100.00
1976,100.00,100.00
1977,100.00,100.00
1978,95.10,92.86
1979,100.00,100.00
1980,96.34,97.92
1981,100.00,100.00
1982,100.00,100.00
1983,88.61,87.50
1984,100.00,100.00
1985,100.00,100.00
1986,100.00,100.00
1987,100.00,100.00
1988,100.00,100.00
1989,100.00,100.00
1990,100.00,100.00
1991,100.00,100.00
1992,100.00,100.00
1993,88.19,100.00
1994,100.00,100.00
1995,100.00,100.00
1996,94.08,92.86
1997,100.00,100.00
1998,100.00,100.00
1999,85.90,97.73
2000,100.00,100.00
2001,63.64,69.23
2002,80.43,88.24
2003,71.98,85.71
2004,84.91,81.82
2005,100.00,100.00
2006,97.04,97.22
2007,85.92,87.50
2008,96.48,96.30
2009,85.61,82.61
2010,100.00,100.00
2011,82.64,84.38
2012,81.38,75.86
2013,100.00,100.00
2014,100.00,100.00
2015,100.00,100.00
2016,92.45,100.00
2017,90.00,100.00
2018,93.67,92.86
2019,97.67,100.00
2020,77.94,66.67
2021,100.00,100.00
2022,100.00,100.00
2023,100.00,100.00
2024,100.00,100.00
2025,100.00,100.00
2026,100.00,100.00
2027,96.36,100.00
2028,89.90,90.00
2029,100.00,100.00
2030,93.06,92.31
2031,100.00,100.00
2032,100.00,100.00
2033,88.73,87.50
2034,100.00,100.00
2035,95.10,95.65
2036,96.15,96.30
2037,100.00,100.00
2038,72.41,70.00
2039,92.80,100.00
2040,95.85,95.00
2041,95.41,100.00
2042,100.00,100.00
2043,100.00,100.00
2044,97.41,98.39
2045,94.39,100.00
2046,100.00,100.00
2047,90.27,91.11
2048,100.00,100.00
2049,100.00,100.00
2050,92.13,90.70
2051,100.00,100.00
2052,94.74,94.44
2053,100.00,100.00
2054,100.00,100.00
2055,100.00,100.00
2056,100.00,100.00
2057,96.67,95.00
2058,90.99,95.24
2059,100.00,100.00
2060,100.00,100.00
2061,79.35,76.47
2062,93.85,92.59
2063,100.00,100.00
2064,100.00,100.00
2065,100.00,100.00
2066,100.00,100.00
2067,98.61,96.43
2068,88.89,94.12
2069,100.00,100.00
2070,94.66,96.00
2071,100.00,100.00
2072,96.30,96.15
2073,92.77,93.33
2074,100.00,100.00
2075,100.00,100.00
2076,100.00,100.00
2077,100.00,100.00
2078,100.00,100.00
2079,85.96,88.89
2080,100.00,100.00
2081,100.00,100.00
2082,81.37,80.00
2083,93.12,88.89
2084,89.36,94.44
2085,100.00,100.00
2086,100.00,100.00
2087,100.00,100.00
2088,100.00,100.00
2089,90.22,100.00
2090,100.00,100.00
2091,100.00,100.00
2092,100.00,100.00
2093,88.79,86.36
2094,100.00,100.00
2095,93.15,90.91
2096,100.00,100.00
2097,100.00,100.00
2098,100.00,100.00
2099,100.00,100.00
2100,100.00,100.00
2101,100.00,100.00
2102,100.00,100.00
2103,100.00,100.00
2104,98.36,95.00
2105,100.00,100.00
2106,100.00,100.00
2107,100.00,100.00
2108,100.00,100.00
2109,98.17,96.88
2110,87.50,90.91
2111,100.00,100.00
2112,100.00,100.00
2113,96.13,96.55
2114,100.00,100.00
2115,100.00,100.00
2116,100.00,100.00
2117,100.00,100.00
2118,100.00,100.00
2119,100.00,100.00
2120,100.00,100.00
2121,79.44,80.00
2122,100.00,100.00
2123,100.00,100.00
2124,100.00,100.00
2125,100.00,100.00
2126,100.00,100.00
2127,96.25,92.86
2128,90.96,100.00
2129,100.00,100.00
2130,100.00,100.00
2131,92.73,95.00
2132,100.00,100.00
2133,100.00,100.00
2134,100.00,100.00
2135,91.51,91.30
2136,100.00,100.00
2137,94.68,94.74
2138,98.45,97.22
2139,96.69,95.83
2140,100.00,100.00
2141,80.51,77.27
2142,100.00,100.00
2143,100.00,100.00
2144,100.00,100.00
2145,100.00,100.00
2146,63.74,61.29
2147,100.00,100.00
2148,95.69,94.87
2149,79.17,78.95
2150,88.57,92.00
2151,92.16,94.74
2152,88.51,100.00
2153,94.38,100.00
2154,100.00,100.00
2155,73.49,70.59
2156,100.00,100.00
2157,100.00,100.00
2158,88.98,90.00
2159,100.00,100.00
2160,97.87,95.65
2161,100.00,100.00
2162,96.24,96.15
2163,100.00,100.00
2164,95.27,93.33
2165,100.00,100.00
2166,100.00,100.00
2167,84.27,84.38
2168,100.00,100.00
2169,100.00,100.00
2170,100.00,100.00
2171,80.99,81.82
2172,100.00,100.00
2173,100.00,100.00
2174,100.00,100.00
2175,100.00,100.00
2176,100.00,100.00
2177,100.00,100.00
2178,100.00,100.00
2179,100.00,100.00
2180,100.00,100.00
2181,100.00,100.00
2182,100.00,100.00
2183,100.00,100.00
2184,100.00,100.00
2185,100.00,100.00
2186,100.00,100.00
2187,100.00,100.00
2188,100.00,100.00
2189,100.00,100.00
2190,100.00,100.00
2191,100.00,100.00
2192,93.90,94.12
2193,100.00,100.00
2194,100.00,100.00
2195,97.56,100.00
2196,100.00,100.00
2197,100.00,100.00
2198,100.00,100.00
2199,100.00,100.00
2200,97.24,96.43
2201,100.00,100.00
2202,100.00,100.00
2203,100.00,100.00
2204,100.00,100.00
2205,95.98,94.59
2206,100.00,100.00
2207,92.77,88.89
2208,100.00,100.00
2209,100.00,100.00
2210,100.00,100.00
2211,86.08,83.33
2212,36.78,33.33
2213,31.13,27.27
2214,77.86,76.92
2215,100.00,100.00
2216,100.00,100.00
2217,95.70,94.74
2218,100.00,100.00
2219,92.24,91.67
2220,97.52,96.43
2221,93.85,96.88
2222,100.00,100.00
2223,100.00,100.00
2224,100.00,100.00
2225,100.00,100.00
2226,100.00,100.00
2227,100.00,100.00
2228,100.00,100.00
2229,100.00,100.00
2230,86.98,93.94
2231,95.74,95.00
2232,100.00,100.00
2233,100.00,100.00
2234,81.61,85.71
2235,100.00,100.00
2236,96.43,94.74
2237,100.00,100.00
2238,95.97,96.43
2239,94.89,95.45
2240,94.42,97.87
2241,100.00,100.00
2242,100.00,100.00
2243,100.00,100.00
2244,100.00,100.00
2245,100.00,100.00
2246,100.00,100.00
2247,100.00,100.00
2248,100.00,100.00
2249,100.00,100.00
2250,100.00,100.00
2251,86.67,86.36
2252,93.46,90.48
2253,100.00,100.00
2254,86.15,87.18
2255,95.65,93.75
2256,95.70,94.74
2257,72.79,69.23
2258,98.81,100.00
2259,100.00,100.00
2260,93.33,94.12
2261,80.34,85.00
2262,100.00,100.00
2263,55.70,53.13
2264,100.00,100.00
2265,81.02,81.48
2266,100.00,100.00
2267,100.00,100.00
2268,100.00,100.00
2269,100.00,100.00
2270,100.00,100.00
2271,100.00,100.00
2272,62.68,68.57
2273,100.00,100.00
2274,100.00,100.00
2275,86.33,89.66
2276,100.00,100.00
2277,100.00,100.00
2278,100.00,100.00
2279,100.00,100.00
2280,100.00,100.00
2281,100.00,100.00
2282,100.00,100.00
2283,100.00,100.00
2284,100.00,100.00
2285,97.06,100.00
2286,100.00,100.00
2287,100.00,100.00
2288,100.00,100.00
2289,100.00,100.00
2290,87.50,94.44
2291,100.00,100.00
2292,100.00,100.00
2293,100.00,100.00
2294,94.90,93.55
2295,92.94,94.29
2296,100.00,100.00
2297,100.00,100.00
2298,92.31,95.45
2299,100.00,100.00
2300,100.00,100.00
2301,100.00,100.00
2302,100.00,100.00
2303,93.58,94.74
2304,100.00,100.00
2305,75.35,85.19
2306,100.00,100.00
2307,100.00,100.00
2308,100.00,100.00
2309,95.93,90.91
2310,100.00,100.00
2311,100.00,100.00
2312,100.00,100.00
2313,100.00,100.00
2314,85.21,81.48
2315,58.76,61.11
2316,100.00,100.00
2317,100.00,100.00
2318,100.00,100.00
2319,100.00,100.00
2320,100.00,100.00
2321,100.00,100.00
2322,91.30,95.45
2323,100.00,100.00
2324,100.00,100.00
2325,100.00,100.00
2326,100.00,100.00
2327,100.00,100.00
2328,100.00,100.00
2329,100.00,100.00
2330,97.32,100.00
2331,100.00,100.00
2332,100.00,100.00
2333,96.83,96.30
2334,100.00,100.00
2335,100.00,100.00
2336,100.00,100.00
2337,100.00,100.00
2338,92.42,100.00
2339,100.00,100.00
2340,95.71,92.86
2341,100.00,100.00
2342,100.00,100.00
2343,100.00,100.00
2344,95.56,94.74
2345,100.00,100.00
2346,83.33,76.47
2347,100.00,100.00
2348,100.00,100.00
2349,100.00,100.00
2350,100.00,100.00
2351,100.00,100.00
2352,100.00,100.00
2353,86.09,86.96
2354,89.16,90.63
2355,87.95,94.44
2356,89.16,87.50
2357,100.00,100.00
2358,100.00,100.00
2359,100.00,100.00
2360,100.00,100.00
2361,100.00,100.00
2362,100.00,100.00
2363,100.00,100.00
2364,100.00,100.00
2365,100.00,100.00
2366,100.00,100.00
2367,100.00,100.00
2368,91.60,97.73
2369,95.38,92.86
2370,100.00,100.00
2371,82.68,100.00
2372,100.00,100.00
2373,100.00,100.00
2374,100.00,100.00
2375,100.00,100.00
2376,93.66,90.91
2377,100.00,100.00
2378,100.00,100.00
2379,100.00,100.00
2380,100.00,100.00
2381,100.00,100.00
2382,100.00,100.00
2383,72.15,100.00
2384,100.00,100.00
2385,100.00,100.00
2386,100.00,100.00
2387,100.00,100.00
2388,100.00,100.00
2389,92.07,90.91
2390,100.00,100.00
2391,100.00,100.00
2392,100.00,100.00
2393,96.49,97.30
2394,100.00,100.00
2395,100.00,100.00
2396,100.00,100.00
2397,100.00,100.00
2398,96.36,95.83
2399,97.41,97.96
2400,100.00,100.00
2401,96.12,95.45
2402,100.00,100.00
2403,100.00,100.00
2404,100.00,100.00
2405,96.80,95.65
2406,100.00,100.00
2407,100.00,100.00
2408,100.00,100.00
2409,91.26,94.74
2410,100.00,100.00
2411,100.00,100.00
2412,92.98,100.00
2413,100.00,100.00
2414,86.71,89.66
2415,92.31,90.00
2416,100.00,100.00
2417,100.00,100.00
2418,100.00,100.00
2419,96.48,97.78
2420,100.00,100.00
2421,100.00,100.00
2422,100.00,100.00
2423,100.00,100.00
2424,94.63,96.67
2425,100.00,100.00
2426,96.15,95.24
2427,98.24,97.22
2428,100.00,100.00
2429,100.00,100.00
2430,95.14,97.92
2431,96.55,94.12
2432,100.00,100.00
2433,100.00,100.00
2434,100.00,100.00
2435,100.00,100.00
2436,93.75,93.33
2437,100.00,100.00
2438,100.00,100.00
2439,100.00,100.00
2440,96.89,100.00
2441,100.00,100.00
2442,100.00,100.00
2443,84.69,100.00
2444,100.00,100.00
2445,100.00,100.00
2446,95.10,100.00
2447,100.00,100.00
2448,100.00,100.00
2449,100.00,100.00
2450,100.00,100.00
2451,100.00,100.00
2452,100.00,100.00
2453,97.33,96.43
2454,100.00,100.00
2455,100.00,100.00
2456,100.00,100.00
2457,100.00,100.00
2458,100.00,100.00
2459,100.00,100.00
2460,100.00,100.00
2461,96.40,100.00
2462,99.10,100.00
2463,96.30,94.44
2464,100.00,100.00
2465,96.83,96.15
2466,94.33,100.00
2467,100.00,100.00
2468,100.00,100.00
2469,100.00,100.00
2470,100.00,100.00
2471,100.00,100.00
2472,100.00,100.00
2473,100.00,100.00
2474,100.00,100.00
2475,100.00,100.00
2476,95.38,96.30
2477,98.01,96.67
2478,100.00,100.00
2479,100.00,100.00
2480,100.00,100.00
2481,100.00,100.00
2482,100.00,100.00
2483,96.67,96.55
2484,100.00,100.00
2485,98.03,92.00
2486,100.00,100.00
2487,100.00,100.00
2488,100.00,100.00
2489,100.00,100.00
2490,94.32,93.33
2491,100.00,100.00
2492,100.00,100.00
2493,100.00,100.00
2494,94.90,95.65
2495,100.00,100.00
2496,80.68,82.35
2497,93.39,91.30
2498,100.00,100.00
2499,100.00,100.00
2500,100.00,100.00
2501,97.11,100.00
2502,100.00,100.00
2503,100.00,100.00
2504,100.00,100.00
2505,83.12,85.71
2506,100.00,100.00
2507,100.00,100.00
2508,97.50,95.45
2509,100.00,100.00
2510,88.57,83.33
2511,93.57,89.29
2512,100.00,100.00
2513,100.00,100.00
2514,93.88,93.55
2515,100.00,100.00
2516,79.78,70.59
2517,100.00,100.00
2518,94.12,85.00
2519,100.00,100.00
2520,100.00,100.00
2521,100.00,100.00
2522,100.00,100.00
2523,100.00,100.00
2524,100.00,100.00
2525,100.00,100.00
2526,100.00,100.00
2527,100.00,100.00
2528,96.77,94.44
2529,100.00,100.00
2530,93.10,94.44
2531,96.82,96.77
2532,100.00,100.00
2533,100.00,100.00
2534,100.00,100.00
2535,97.52,95.65
2536,100.00,100.00
2537,100.00,100.00
2538,100.00,100.00
2539,100.00,100.00
2540,97.14,94.74
2541,97.35,96.00
2542,100.00,100.00
2543,13.51,0.00
2544,95.92,100.00
2545,96.84,95.00
2546,100.00,100.00
2547,100.00,100.00
2548,100.00,100.00
2549,100.00,100.00
2550,100.00,100.00
2551,100.00,100.00
2552,100.00,100.00
2553,100.00,100.00
2554,100.00,100.00
2555,100.00,100.00
2556,100.00,100.00
2557,96.75,96.67
2558,100.00,100.00
2559,100.00,100.00
2560,94.89,92.59
2561,100.00,100.00
2562,100.00,100.00
2563,100.00,100.00
2564,97.18,96.00
2565,100.00,100.00
2566,95.92,94.44
2567,100.00,100.00
2568,76.80,75.00
2569,100.00,100.00
2570,100.00,100.00
2571,100.00,100.00
2572,85.71,90.91
2573,92.55,100.00
2574,100.00,100.00
2575,100.00,100.00
2576,100.00,100.00
2577,100.00,100.00
2578,100.00,100.00
2579,100.00,100.00
2580,100.00,100.00
2581,100.00,100.00
2582,100.00,100.00
2583,100.00,100.00
2584,100.00,100.00
2585,91.75,95.00
2586,100.00,100.00
2587,100.00,100.00
2588,100.00,100.00
2589,100.00,100.00
2590,100.00,100.00
2591,100.00,100.00
2592,91.61,90.63
2593,100.00,100.00
2594,100.00,100.00
2595,100.00,100.00
2596,100.00,100.00
2597,100.00,100.00
2598,100.00,100.00
2599,100.00,100.00
2600,100.00,100.00
2601,100.00,100.00
2602,96.89,95.35
2603,100.00,100.00
2604,96.38,100.00
2605,100.00,100.00
2606,100.00,100.00
2607,100.00,100.00
2608,100.00,100.00
2609,97.35,97.44
2610,100.00,100.00
2611,100.00,100.00
2612,100.00,100.00
2613,90.85,90.00
2614,99.08,95.00
2615,100.00,100.00
2616,97.84,96.43
2617,100.00,100.00
2618,91.59,91.67
2619,100.00,100.00
2620,100.00,100.00
2621,100.00,100.00
2622,100.00,100.00
2623,100.00,100.00
2624,100.00,100.00
2625,100.00,100.00
2626,100.00,100.00
2627,91.94,91.30
2628,100.00,100.00
